Abilby_,aku blokir kamu sehat mental aku,Positif
ersolMber,ngangkat isu sehat mental relate banget cuman dekat karakter kurang tetep sedih asu,Positif
sibutawarnaa,rusak sehat mental,Negatif
adeeperkasa,pas banget sama karya bromance cowok cowok btw gabung fiksi amp musik bab cerita wattpad nya wakil lagu original streaming platform cerita keluarga khianat sehat mental moga suka,Positif
kata_atina,dan bpjs bantu gue tiap bulan sampe hari untuk akses layan sehat mental gratis psikolog psikiater sampe obat semua free kalau bayar ratus ribu tiap bulan,Positif
innairra,buat orang ngga relate seperti film biasa aja ya emang cerita biasa cuma bagus emosi dapet ya memang banyak part bikin nang bagus buat aware sama sehat mental but bukan arti meromantisasi self diagnose,Positif
saimensei5,fast recovery buat mama kamu smg lekas sembuh km keluarga lain jan sampe drop yaa ttp jaga sehat mental amp fisik stay healthy,Positif
LegendsKk,gw mythic kaga pernah pake skin mang ga punya trus dibacotin anjir sampe akhir gw delete sehat mental,Netral
alfizarg,pesan bisa ambil film kira kau rumah makin pendam makin baik sehat mental lama sama timbul bahagia terkadang lepas bukti kita tulus cinta,Positif
Abi_AlGazaly,stres panjang dampak buruk sehat fisik mental bila kelola baik kondisi dapat picu jadi bagai sakit karena penting kendali stres salah satu dengan traveling,Positif
_chaubacca,ga ngerti sama orang nyepelein sehat mental orang dengan bilang si paling sakit mungkin hidup ga pernah ngalami puruk sampe sedih orang jadi canda,Netral
skrtkitkatskrt,wkwkwk siang malem sama ae tetep gaberani aku pol nonton yt jurnal risa surup ala mbuh besok mungkin kalo udh punya pasang baru berani ngajakin nonton kadang penasaran tapi sehat mental ga dulu,Positif
cIorant,akuu uda nonton kakk turut film bagus bangett gatau tp mnrtku emang baguss byk adegan ngasi pesan sirat gitu ini film ngambil isu sehat mental sampai ngena hati nang terus tengah sampe akhir tp endingnya gantung,Positif
alfizarg,keren sih sama film buat tulis udah angkat sehat mental film yg biasa anggap lebay indonesia darurat stigma sih soal sehat mental,Positif
ChaSandraA,sehat mental amat sangat penting jauh buuangeet orang ngerusak,Positif
sudiandoyoVaVic,tuju ka bawa pulang adik mu serius rugi materi banding sama sehat mental adik mu,Positif
UGM_FESS,hai ugm fess mau sambat dikit panic attack klo kambuh sakit bgt gais so jaga sehat mental dgn baik gaess sehat tubuh jg perluuu semangat besok kuliahnyaaaaa,Positif
adeeperkasa,kalo old money pas sama nd lead karya btw gabung fiksi amp musik bab cerita wattpad nya wakil lagu original streaming platform cerita keluarga khianat sehat mental kulasentana judul,Positif
rahasianyaicaa,jangan sehat otak kak mental rusak ayang gapapa kalo udah bucin,Positif
salsaaab__,mending keluarin aja kak situ lingkung toxic gabaik buat sehat mental adeknya takut trauma mutus bully susah makan ati mending angkat kaki sana cari lingkung yg lebih baik kasi sm adeknya,Positif
amarvieira12,tidur aja sehat badan mental,Positif
PDIP_KRW,media pintar juang mpp kanal media ajar hadir edukasi sehat mental para kader partai masyarakat indonesia tangan langsung psikolog profesional pdiperjuangan bangunlahjiwadanbadannya tahunpdiperjuangan,Positif
violettessp,turut prihatin sama sehat mental injun kalo beneran di tengah keluarga jeminbayangin pas ultah abah aja udah tres berat kalo pas libur hari raya gt kek twitternya banyak kalimat allah ga kuat,Positif
Tcsukishima,salah deng situs aplikasi sehat mental mksudnya,Negatif
adeeperkasa,karya gabung fiksi amp musik bab cerita sambung published wattpad wakil lagu original aku tulis sendiri amp published streaming platform cerita keluarga khianat sehat mental kulasentana judul,Positif
Tcsukishima,tugas pkwu malah ngebahas sehat mental,Positif
thezz_oktri,ngfangirling twt bahaya yah buat sehat mental hahahahhaha,Positif
adeeperkasa,karya gabung fiksi amp musik bab cerita sambung published wattpad wakil lagu original aku tulis sendiri amp published streaming platform cerita keluarga khianat sehat mental kulasentana judul,Positif
myshunsiine,jaga sehat shal ingeet sehat mental fisik buah harus meski juang sini peluuuuuuk,Positif
binniebii_rLEOs,psy stud ajar soal mental health mental disorder walopun ilmunyq banyak tapi jujur film bnrbnr pgn gue kasih apresiasi setinggi karna udh ngangkat isu sehat mental dgn sangat ciamik,Positif
Jsyhy77,sakit iya hehe maaf buat tubuh sekarang jadi tempat nyawa gw hadir disinimaaf kalau gw sering nyakitin kasih lo obat segala macemmaaf gw ga bsa jaga sehat fisik mental gwmaaf gw hancurin diri lo segala yang lo rasain thnks diri,Negatif
syukronmuba_Oky,media sosial jadi baik sehat mental jomblo,Positif
Alfin_Nur_F____,media sosial jadi baik sehat mental jomblo,Positif
andinalzm,ya selalu nemu usaha underpaid lembur landas etos kerja terus sehat mental karyawannya ganggu syukur deh lo usaha nya lebih sokong sehat mental lo hidup sekarang,Positif
musuhchunkybar,orang tua perlu edukasi sehat mental anak,Positif
sseirain,ngemute grup kelas sehat mental,Positif
jawapos,film kira kau rumah angkat isu sehat mental,Positif
kompasiana,cinta buta selingkuh stunting sehat mental,Positif
imfl00wer,jd anak pertama tu nyata uras segala mental sehat pikir tenaga duit,Positif
boyfrenn,sehat mental tempat kerja hal utama,Positif
Bila96796720,kemarin aku ngeliat sosmed ttg sehat mental aku kaget nyata lama sehat mental ku gak sangat minim parah sih percuma aku tau di ku gak ngerti gak peduli,Negatif
EventoriId,program culik spesial sembah flash coffee idgitaf amp teddy adhitya bahas bahas sehat mental bagaimana berani bicara lalu karya baca lengkap sini,Positif
txtdaricah,wkwk stabil mental sih sehat harga mahal,Netral
Jedaiguebanyak,orang orang keren banget ngepull syb suc gua beli lemonilo aja dapetnya kartu sehat mental mulu aigooo hoki gua kaga pernah kepake btw cakep btul,Positif
SeoYoru,gabisa nyalahin je masalah sehat mental ji amp je sm sm tekan je juga mikirin ji sama sama udh capek gak sih turut iya dia juga capek ya je mikir lebih baik pergi dua,Positif
novisy20,makin dewasa makin rasa kalo sehat mental penting banget,Positif
HIMA_S1AK,mentalpara maba belum pernah rasa kuliah luring perlu siap mental hand sanitizer masker cadangandi masa pandemi saat kita tetap perlu patuh protokol sehat tetap pakai masker,Positif
sucralfategirl,adeknya bawa pulang aja ga kak sehat mental adik lu nomor jangan abai aku baca cerita kamu ngerasain bayangin kaya gimana kondisi adik kamu sana aku pernah pesantren temu beberapa jadi enak pilih kluar,Positif
acawxyzzz,uninstall ajaaaa aku udah hampir minggu ga main ig grgr gamau buka uninstall wkakakak sehat mental,Positif
Hkkirchof,main blokir emang childish harus sehat mental,Positif
VirginiaTiisa,jagajaga banget sama sehat mental soal kadang manusia kalo ngomong suka gapake otak,Positif
jiannjunn,ga adil yagpp keluar sehat mental,Positif
Heyanda7,masalah sehat mental bener bahaya bgt,Positif
anakedoea,jadi ambil matkul sehat mental nih sks sendiri deh semester,Positif
dinokto,skor sehat mental thx sist peduli sama mental state teman rodok nggapleki wkwkwkw addak,Positif
iamsoluckywin,moga aku kamu kita semua beri baik tuhan beri rezeki bukan cuman rezeki materi ilmu sehat juga mental sehat aamiin,Positif
HajiatulJiah,rumit apa masalah ada jalan keluar sehat mental lebih penting apa kukirakaurumah,Positif
ridhabanget,mungkin cara baik sehat mental,Positif
aicaredotId,salah satu cara jaga sehat mental pandemi hindar berita negatif kait covid ini karena berita negatif sebut pengaruh sehat mental lho,Positif
hugloml,enak bener lo kalo ngomong cuma call mental orang noh lo mau tanggung jawab atas sehat metal kalo cuma minta maaf doang anak paud bisa sorry emosi bgt sama keti lo gabertanggung jawab,Positif
lydribityp,wajar aja kok gk yg nama trllu muda klo soal sehat mental,Positif
Degung__,jaga sehat fisik mental beri layan baik,Positif
PaniPani16,kgn yessika skip bulan pengaruh sehat mental,Positif
Lessakurafim,jangan buka kolom komen kalo main tiktok jaga sehat mental,Positif
Afniartha,ngasih kartu sehat mental bikin sakit mental,Negatif
leeivy509,arti si suami bukan ayah bertanggungjawab krn pikir efek keras laku sehat mental anak anak orang ibu baik malaikat lindung pertama anak anak itu orang istri boleh,Positif
haesooinji_,nyerang sehat mental nder,Positif
BiomaHimabio,jaga sehat mental detoksifikasi media sosial,Positif
pinkcruys,yess utama sangat relate sehat mental beneran capek nontonnya,Positif
_orangejuicee,biar sehat mental fisik lebih optimal,Positif
lecophan_,sama kaya mikey gue ga tenang don die dri mikey kek jadi alarm buat gue kalo mungkin bakal jadi tapi bismillah moga jadi yang tak ingin kakak sakhi ya jangan bikin mumet demi sehat mental baca,Positif
Sandrianisme,kalo sampe tembus ni bpjs pbi dinsos pemda dki langsung gua gunain buat konseling psikolog nyata emang sehat fisik jaga sehat mental faktor ekonomi struktural jadi hambat,Positif
Adelyaaav,bucin orang gak tepat rusak sehat mental,Positif
witwitanijo,kalau memang soal mental korup rakus miskin rupa ganggu sehat mental mungkin pengaruh obat obat tentu mental jadi beda,Negatif
windaindrikaa,aku bingung ngga sih sama orang sebut peduli sehat mental dia laku usak sehat mental orang,Positif
mizan_ori,typo gengs maksud cara jaga sehat mental bukan jahat,Positif
chenleleledidi,wtt have fitcard sehat mental amp cantik want chenle lemonilo,Positif
Moniemonmon24,liat tu bener definisi orang nikmatin hidup tau sisi gw manusia perlu waktu ambisi gapenting peduli banget sama sehat mental nyakalo libur ga kerja akan meditasi istirahat choiwooshik,Positif
mizan_ori,hah gimana gimana maksud kayak mental kena nih nih gua kasih tahu cara jahat sehat mental lama pandemi,Negatif
stereyoon,wtp sehat mental,Positif
healingkayi,ni manhwa gabaik buat sehat mental aku jauh dr manhwa tapi aku sll gregetan penasaran sama lanjut,Positif
pitchblack25,bisnis kasih cash juta lalu ngidupin anak sampe kuliah biaya sampe milyaran lagi beban jadi ortu ekonomi bad for business sehat mental let it be ga semua orang jadi ortu baik sih normalize aja huu,Positif
Indorelawan,topik dapat bagi seni budaya lingkung psikologi sosial media jurnalistik sehat mental entrepreneurship kreatif musik fotografi videografi masih banyak ikut aktivitas link ikut,Positif
mizan_ori,kayak nih orang kena ganggu mental deh masa jalur sepeda aja terobos maklum pandemi kali nih tak kasih tahu cara jaga sehat mental lama,Positif
PendyYUI,gua sih lihat kt gak sadar kalo si pram jg punya masalah sehat mental hanya fokus bipolar prily kurang perhati orang tua amp kemudian hadap kisah romansa kemudian tekan asa org milik simpul sendiri,Positif
San_Sunsh,pis sehat mental cocok buat gue,Positif
sleepinkMgkawak,butuh sehat mental,Positif
dwitasaridwita,aku block kamu sehat mental aku,Positif
halcccyon,gapapa nder lebih baik gin ga bayar mahal terus misal amit amit jgn sampe yg positif bisa langsung deteksi sebar lebih jauh pokok jgn takut siap mental jaga sehat gitu aja,Positif
chidcuit,cara jaga sehat mental banyak silaturahmi mba temen kuliah temen sma pergi tempat ingin ikutin alur hidup aja mba yolobtw ayat ayat cinta amp lah,Positif
umpan_unjun,stalking baik sehat mental,Positif
nirarinara,hai qina selamat ulang tahun bulan lahir sama aku mau buku presiden guyon kena gimana cara jaga sehat mental dgn tdk reaksi lebih dlm hidup hari amp manfaat fitur mute medsos segala yg bagi negatif,Positif
AyniNurull,sehat mental lebih penting apa kamu punya anxietydisorders,Positif
saturngalx,kata mama udh wajib ortu jdi diarynya anak anak cape wajar aja bahkan alamin stress depresi kata mama nama manusia gue heran banyak nyepelein sehat mental anak padahal klo inner child udh luka susah loh obat,Positif
iamnotfqther,gue tumbuh dr keluarga sama sekali ga ngebicarain ttg asa masing masing sama sekali ga pernah nama deep conversation ga pernah nanyain sehat mental gue balik gue jg ga pernah buka kondisi mental gue,Negatif
dailysocial,peran startup luas jangkau layan sehat mental indonesia,Negatif
gracelicieus,hello sender volunteering myself here betul aku sangat tarik suka deeptalk about mental health hubung major aku di bidang sehat mun aku its so glad if can share anything for you kindly hit my dm yaa,Negatif
okiminpainrn,satu bayar pake sehat mental awokawowk,Netral
rezaauliacantik,sehat mental lebih penting,Positif
ssafeekaa,gue uda capeee bgtt sama temen kelompok gue cuma suruh nyari jurnal tenteng sehat mental remaja masa pandemi covid malah ngirimnya jurnal sosialisasi protokol sehat kann gaje,Positif
yyourss_,gue bukan ga ngehargain yang ikan pls satu kue bolu gabisa cukup sama yang kata sudut sama gue gue tau becanda lebih baik ngerti sama yang mereka laku akan dampak buruk sehat mental gw,Negatif
aldilaputriss,weirdest pernah sekali diginiin sekolah tinggi kok gak mau jadi pns aja sih langsung ku blok aja sehat mental,Positif
3_blue1,pergi ggvk gak baik buat sehat mental lo sndiri lagi ngandung jujur kalau si te cheating minta bunuh banget,Positif
DinsosDKI1,hai kawansosial jalan gaya hidup sehat bukan sekadar hindar sakit lho juga jaga sehat fisik mental ikut mimin rangkum jumlah tips tetap fit lama pandemi silah simak dinsosdkijakarta jagajakarta jaki,Positif
Jh12368100376,pribadi sangat sayang berita covid terus terus henti ibu sampai sangat takut masalah pandemi bukan hnya sehat mental juga hantam sampai prihatin sehat mental ibu,Negatif
sagicariuss,ngga jelek cuman emg ni film romance bgt agak cheesy walaupun topik sehat mental bisa nikmat alias,Positif
rkras28,baru sadar beberapa mutual lama mute ada block maaf demi sehat mental saya,Netral
skuytoxic,sehat mental penting,Positif
attaliachann,ga aktif first ig gamau buka dulu buat sehat mental plus semester akhir jd sosmed buat hepi dulu cari mutual sama fandom adem sisa nugas jurnal searching berita dkk,Positif
thatslifecoffee,cepat sembuh teman teman sakit moga kamu selalu jaga sehat badan mental tetap semangat thatslifecoffee coffee kopi kopiindonesia coffeetime indonesia ngopi ngopijakarta,Positif
RoyMayorga8,ngefans wajar halu perlu cek sehat mental,Positif
sukajaeminsie,bingung banget sama diri sendiri kaya makin dewasa makin banyak masalah mana cape sebenernya akhir akhir gaada semangat buat ngejalanin hidup terus selalu pikir kalo udah lulus mau jadi belum lagi sehat mental selalu ngerasa takut,Positif
islamiauya,jaga sehat mental jiwa raga resign,Positif
gingerrrrrrrrs,sehat mental jiwa raga sempat waktu,Positif
ichakhryntp,nyata banyak orang gabisa harga sehat mental orang,Positif
waisna_,sehat mental penting,Positif
fzkhrlum,ya orang kalau sharing sehat mental stres selalu anggap gila itu kalau sharing keadaanya selalu diketawain selalu anggap kurang syukur lah kurang doa lah gitu doang aja ah gin aja mending aku haha healing lah,Negatif
jishoups,wkwkwkwk aku ngestan seventeen isi member udah pasrah amp sadar kalo in lol dg suka rela ada di urut tp samsek gk masalah dg fangirling an aku krn dia tau gmn manfaat fangirling buat sehat mental aku lol,Positif
info_samsara,sehat seksual amp reproduksi sehat mental perempuan amp wanita sangat pengaruh jangka panjang mereka jalan sunat perempuan beberapa komplikasi jangka pendek nyeri hebat syok darah lebih infeksi amp sulit buang air kecil,Positif
fafifuhahaha,emosional sm sehat mental kait ga,Positif
rizal_nurhadian,alas gue sampe ini gak install tik tok karena jaga sehat mental biar gak marah mulu liat komentar bodoh ignorant nirempati,Positif
Oktayani12,heii kamu tau pergi mu aku hancur begitu sehat mental ku tidak satu org yg percaya itu hahaha lalu aku bagaimana sekarang,Positif
F2aldi,pakai bpjs aja,Positif
arsydndr,jangan pernah sama soal sehat mental orang batas toleran orang beda lohh mungkin kamu biasa aja tp tentu aku sama baperan jangan jadiin alas kalian buat menjudge mental orang please we never know yang jadi,Positif
bismillahoshi,gue sehat mental mulu,Positif
Kemdikbud_RI,sahabatdikbud pernah dengar detoks media sosial medsos detoks medsos upaya batas akses situs jejaring sosial baik sifat maupun permanen detoks medsos manfaat sehat mental lo tarik coba minggurindu,Positif
doiiva,dulu jaman sekolah getol bgt nyari duit sekarang melempem abis peluru sehat mental tuh penting bgt,Positif
Joelboom3,koko sehat mental tutup dulu lah,Positif
squirreeelll,mute story orang orang baru nikah lamar sehat mental ig bahaya banget mau off main acc ig nd acc aman yang bau nikah gak yang lewat,Positif
ataitugue,hardskill emang penting buat nunjang hasil karir softskill lebih penting karna buat sehat mental baik individual maupun cara sosial,Positif
sebutsaja_hakim,bajukinanti makanya kalau niat serempet sehat mental beneran riset dulu deh dia nonton film pernah angkat issue juga ya apa daya kan ngetik nya aja asal penting menit penuh,Positif
eatjin_id,kartu sehat mental mental gw rusak gara gara ntu kartu,Negatif
kawansegelas,gak ngotak bgd sii nino anjiirr gak mikirin sehat mental anak egois dakjal bangkee ikatancinta,Negatif
sebutsaja_hakim,baru banget nonton drakor sakit mental orang nyata banyak banget jenis nya ada tutup nya positif ada dengan hal negatif gantung diri sendiri mau pilih mana sehat mental terngganggu,Negatif
rraencoka,plis nder jangan begadang kaya gtu bener bener gabaik buat sehat tubuh mental kamu entah knapa klo begadang mskipun gaada beban dipikirin eh kita malah pusing sendiri dlm arti bukan cuma sakit kepala pikir gakaruan,Negatif
menfesssyg,syg satu bulan lost contact tiba ngechat buat minta bantu terus gada rasa salah ngerusak sehat mental gra selingkuhin cma bilang gws doang cewe kek gitu,Positif
udangsausmanis,justru meni ada paksa bahaya sehat mental dua mempelai anak nya kelak,Positif
WakBoy27,sehat mental hati aku henti berekpetasi tinggi,Positif
tiramiesung,jari kalo ngetik coba cobaaa ajak bicara baik baik dulu dampak sangat besar sehat mental aku lohh kamu mau aku jd orang gila,Positif
85kcaI,nawaitu stop baca buat sehat mental,Positif
scorpio_girlZzz,makin kesini makin males mikir berat semua ny gpp bodo ametin krn lbh penting sehat mental guetemen dikit ga mslh asal selalu dan tulus tenang hidup gue skrg,Positif
FachrurozyR,berekspetasi tinggi tapi sadar diri lebih bagus untuk sehat mental,Positif
HarutaDanantya,dah uninstall sehat mental,Positif
bedildompes,cek sehat mental kak,Positif
Ceritaicip2,keti netizen tuh gak prediksi dari belum bikin komen mending dipikirin dulu deh efek kaya gimana kalo rasa bakal pancing ribut mending gak usah komen lo hujat balik netizen gak peduli sama sehat mental lo,Positif
Relish_33,sekarang pelan pelan ga usah liat gausah baca gausah peduliin kata orang ga baik kamu dulu emang udah dan ga suka kamu jadi jaga sehat mental kamu cara abai serap aja positif,Negatif
sukacinnamon,tsukishima kageyamasatunya kaku kayak kanebo kering satu ga rem congor sama sama batu banget paling neng moment adu tatap death treat padahal tuh lu dua habis kerja sama aku doa sehat mental fisik yamaguchi selalu,Positif
hitammuu,safrudin harus siapin teh sehat biar kalau kalah kena mental,Positif
fvntopia,plis la gue cape lama kalo mau dapet akses sehat perlu milih seksama ada beda kualitas satu lain udah laku bagi sehat mental skrng indo gue makin sad,Positif
Bagusar10319844,daging bebek kaya kandung mineral salah satu mineral tembaga peran jaga sehat fisik sekaligus mental tetap stabil,Positif
orangdalam_,hi bang besok kalo yang langsung aja tinggal pergi capek ngajak ngobrol coba ajar cuek bang sehat mental sendiri,Positif
jgnkepoyach,buset org update twt aja langsung ovt tiati ovt tuh gk bagus buat sehat mental,Positif
jiminiebby5,mean semua ortu ken liat anak sarjana but really grateful my parents tipikal lebih mentingin sehat mental anak dar dapet gelar,Positif
cikakuu_,tes mentaltes fisiktes psikologtes kesehatantes kejiwaantes kewarasanpokoknya lengkap lah semua,Positif
haechanbyy,ga baguss buat sehat mental dah adem ayem kamar ajaa semangaat,Positif
jaefanya,mahasiswa teriak teriak sejahtera buruh sehat mental normalisasi begini,Positif
may_marwan,profil biodata umay shahab sutradara film kira kau rumah angkat isu sehat mental amp nbsp,Positif
mimininiqaqa,sehat mental mute akun toxic,Positif
BuntalanMicin,miris baca skrg istilah gitu krn org dulu blm aware si sehat mental sama aja kyk dulu org kena kanker gabisa skrg msh rawat bahkan sembuh soal ilmu tahu jg makin kembang gabisa disamain dulu sama skrg,Positif
nahlazil,sehat mental lebih baik hindar,Positif
MahasiswaUMS,umsfess aku off wa beberapa waktu depan sehat mental soal temen upload ip semester yang nilai bagus jujur mental aku kacau banget masalah nilai semester,Positif
DrHahaha_,harus mereka cemas terlalu sikap so baik orang sehingga tidak pikir bagaimana nasib mental sendiri sayang negeri cinta sehat mental jadi isu awam bahkan banyak kait mitos,Positif
AhmadDika99,media sosial jadi baik sehat mental jomblo untungsayasingle,Positif
taftoaditya,mental health buat anak muda doang berak orang tua alami bahkan stress level lebih berat kali dalam arti stress kerja biaya anak sekolah pajak kendara asuransi sehat cicil logistik naik lagi saat pandemi mutar otak bgt,Positif
Taeyangeun,karna org indo banyak awam sama sehat mental masih banyak percaya takhayul,Positif
Manusiakadal19,stoisisme dasar bagus buat sehat mental situ ngasih tau semua luar kendali kamu usah terlalu lebih bagus kok,Positif
akudepuh,rekomen buku tema sehat mental gitu gas yaaa yg kayak buat cerita gitu,Positif
dedytejamukti,jangan lupa minum vitamin wor gua khawatir sama sehat mental lu,Positif
asfan_warah,org buat salah org kena pms celaka hamil duluan mrk sdh sangat tekan scr mental ngomong sm org berat banget kadang keluarga jg jauh kalo tenaga sehat tdk bantu mrk scr profesional malah menjugde gin kpd siapa mrk mau minta,Positif
urtaurusboi,kalo psikolog gitu rahasia aman gas moot takut aku cerita takut aku kira lebay ganggu sehat mental,Negatif
nurrahmasakinaa,sbnrnya gue suka tema usung sehat mental butttt gue rasa film terlalu meromantisasi mental illness nya deh ky it not even bipolar disorder lebih arah bpd manic amp depressive phase nya jg gakeliatan better research dulu karna bakal bikin stigma,Positif
dahliaaww,sehat mental paling penting sahabat,Positif
LibrariBooks,punya kontribusi maslahat sosial besar negeri emha sosok polymath milik banyak khazanah mutiara hidup pribadi metamorfosis jadi manusia ruang coba lam makna sehat paripurna sehat fisik mental,Positif
macflurrye,haha mubes gue sih mending afk aja sehat nomor ngapain begadang cuma rapaat organisasi kalo lo cuma staff gue ga worth it andil lo cuma cuil lain cerita kalo lo bph nah siapin mental aja goreng sana sini,Positif
wiragaksableng,baca dong dear tombol untuk nyaring reply masuk biar sehat mental guna tuiter lebih jaga,Positif
hajuya08,peduli sehat mental diri sendiri,Negatif
shantie_chua,pesan aku ambil film ku kira kau rumah makin pendam makin baik sehat mental lama sama timbul bahagia terkadang lepas bukti kita tulus cinta,Negatif
paparafie,puskesmas pusat sehat masyarakat sehat jiwa raga indonesia bangun jiwa raga psikolog tugas baik sehat mental jiwa buah terobos kalau puskesmas psikolog,Positif
fathiarmdhnt,kayak cuma perlukesehatan mental baik sama tenang jiwa,Positif
itsnurullllllll,nonton kukirakaurumah makin sadar sehat mental perlu banget perhati orang niskala punya orang bisa paham tidak semua niskala punya sosok seperti pram atau dinda oktavianus,Positif
sparechoocie,gw kadang suka dgn sengaja lupa fakta kalo oru tuh se dom sehat mental,Positif
sanctuary7_,akun alter bkan arti yg gampang ajak ngewenya jngan mentang cewe alter trus mikirnya gtu jdi jadi diri sndri alter gak fakean ngurangin stres sosmed buat bagi orang cuma asi aja tpi buat bagi orang lgi bsa jdi tolong sehat mental,Positif
sianyiiingg,stoisisme dasar bagus buat sehat mental situ ngasih tau semua luar kendali kamu usah terlalu lebih bagus kok,Positif
is_putangg,aku umur mulai sering baca sosmed ttg isu sehat mental baru muka aja aku gk tau nama bipolar apa bahkan waktu masih sering disamain sama pribadi ganda aku baru tau klo beda sama sekali wkwk,Positif
unicorntyping,jangan jangan abai diri sendiri masuk tekan asa nggak take care sehat fisik mental sehingga rasa perlu orang tanggung jawab atas utuh bahagia diri,Positif
Nurhasnaini_,sehat mental sangat penting cari orang orang benar benar dukung cari lingkung benar benar paham,Positif
mizan_ori,betul sehat mental wajib jaga video ikut jelas gimana cara jaga sehat mental khusus tengah pandemi,Positif
msnoooooooo,but dont push your limit kalau udah buat cemas capai tuju udah baik buat sehat mental re,Positif
mashamaas,efek tidur pagi tuh rasa banget bagai jenis sehat sehat badan jadi gampang sakit an sehat mental cenderung ga stabil moody think sehat dompet patuk ayam kata ortu mah wkwk serius sedikit banyak pengaruh lancar rejeki gais,Positif
setiawanjoe70,sehat mental cil,Positif
BNNKYOGYA,weekend kualitas jangan lupa kumpul bareng keluarga bukti baik sehat mental itu habis waktu sama keluarga bukti kurang stres juga cemas tingkat sejahtera bahagia hidup,Positif
namakupea,bisa mungkin ga baca berita covid sehat mental,Positif
cobatanyagugel,perlu edukasi sehat mental,Positif
mizan_ori,koko tuju dok sehat fisik juga penting jaga sehat mental ada video bagus gimana cara jaga sehat mental lama pandemi,Positif
mizan_ori,tompi betul dok prokes gak longgar sehat fisik juga penting jaga sehat mental ada video bagus gimana cara jaga sehat mental lama pandemi,Positif
Riiverlyn,rangin mabok agama please punya temen non bukan arti gua pindah agama pakai apk grab shopee ya karna gua gapunya kendara gaada waktu kerja bkn arti bid ah dunia kerja gua emang tuntut fokus sehat mental klien embel lain,Positif
mizan_ori,tompi betul dok ngeri ngeri sedap naik kasus sehat fisik juga penting jaga sehat mental ada video bagus gimana cara jaga sehat mental lama pandemi,Positif
mizan_ori,sehat fisik juga penting jaga sehat mental ada video bagus gimana cara jaga sehat mental lama pandemi,Positif
5ugarcherie,sehat mental diri sendiri yakan,Positif
Fahrizalfadil09,media sosial jadi baik sehat mental jomblo,Positif
sweettiemoa,makanya keti kalian jaga gue tau ngelakuin moana kalo kesel jangan ngata ngatain sehat mental penting,Positif
acel_JKT48,moga aku jadi orang tua selalu ngerti situasi kondisi sehat mental anak,Positif
setiawanjoe70,utamiiii sehat mental,Positif
sikumbangjant4n,ajar ya soal sehat diri sehat kulit sehat mental buluq kaya maaf kalau udh miskin buluq plus hati busuk udah ga ter,Positif
citraa_tr,webinar tadi bener ngegampar banget sih kita bagi cerita soal sehat mental apa aja kita rasain hal wajar,Positif
babunya_koceng,kos solusi kamu ken program gemuk badan ambis baik sehat mental,Positif
AkupunkturBdg,laku doa rutin kali hari tidak x minggu tenang hati jaga sehat mental batin,Positif
MardhiyahPuji,terkadang sikap bodoamat penting banget buat nyaman diri sendiri tuju biar ngga terlalu overthinking bisa jaga sehat mental,Positif
strawberyyna,aware sm sehat mental sendiri,Positif
krupukikanasin,acara gak bikin engsub ya sayang bgt acara bagus kalo gak nonton buat umum biar banyak khalayak sadar kalo kecil kita laku jd ada hidden trigger nya alias aku suka acara kaya gin sehat mental penting,Positif
bukanidolamuu,hakoe tak jak nonton bab sehat mental gah,Positif
raisa9960kilo,bisnis refleksi diri kenapa bisnis perlu aware sama sehat mental utama mental diri sendiri kadang bisnis suka lupa mikirin sehat sendiri kalo misal diri sendiri sering ga stabil gimana bisnis,Positif
mizan_ori,mau nuntasin video dulu min bagus bahas soal jaga sehat mental tengah,Positif
syrfh0w,ayooo egois sehat mental sendiri,Positif
mynameistia__,nonton kira kau rumah aku jadi paham kalo sehat mental penting tidak kontrol perilaku orang hadap yang kita laku tutup mata telinga cukup,Positif
enhasorandri,gak salah sih kalau trending cerita sama tp saji thailand beda krn nge highlight isu bullying amp sehat mental trus friendshipnya jg lbh rasa banding versi negara romancenya manis komedi tu loh kocak khas negara,Positif
akusukaopak,ngobrol deep talk nang akhir nyokap gue terima pelan sadar betapa penting sehat mental amp parenting tepat tau mental gue kalo rumah gak sehat kalo gue kosan dulu selalu nyuruh gue tinggal rumah tiap wfh,Positif
newthellaaaaa,perhatiin bgt kecil bikin sehat mental kalian gk kontrol gua gk sadar udh ngelaluin kecil yg awal cuma gk bisa nginep dirmh org selalu nang minta plg takut org rmh mati tb gk gua trs mulai dari yg selalu buat ekspektasi sendiri,Negatif
prwettybubu,sehat mental,Positif
pitlipanda,farhan ramadhan feb hari aku janji dgn diri sendiri bulan depan usaha lengkap buat lupa kalau bulan aku gagal aku serah putar haluan sehat mental jiwa moga kamu erti,Negatif
farihfanani,arti gk harap lebih orang tua generasi jauh atas ngetik keyboar qwerty aja kadang bingung isu sehat mental emang pali bner psikolog,Positif
farihfanani,dear siapa jangan pernah mendiagnosa diri sendiri soal sehat mental jangan bilang kamu stres kalo benar jadi badmood buka soal sehat mental bagus jangan sering mendiagnosa diri sendiri,Positif
Andhika987,isu sehat mental cukup jadi perhati khalayak ini saat kapan kalian rasa udah gak sanggup nahan beban sendiri,Positif
maharaniannisaa,rumah trus uang aman mental enggadiluar rumah mental aman uang engga sehat engga tau wkwkwk,Positif
korerakuma,punya wa satu wa aman buat sehat mental satu engga haha,Positif
