2022-02-24 17:56:03,luckyriegohoki,Uninstall instagram demi kesehatan mental
2022-02-24 17:34:54,jinjuyak,"Berharaplah, semoga Lee Jinjoo bisa bertahan selama mungkin. Karena nyawa Lee Jinjoo sedang berada di ujung tanduk saat ini, sedang berjuang untuk kesehatan mental serta (sebagian teks hilang).Doakan saja, Lee Jinjoo tidak mengambil nyawanya saat kelulusan sekolah nanti."
2022-02-24 17:27:05,smerendipity,Nyesel w buka akun sebelah. ISHHH sumpah ya ga akan gua buka lagi selama 3 minggu. Janji. Ga baik untuk kesehatan mental.
2022-02-24 17:10:20,shilmaaoo,"@JPFBASE Yg ga tahan ama ntr, mending lu gausa ada niatan buat nonton dah hehe. Amankan kesehatan mental!"
2022-02-24 16:45:12,schfess,"sch! kalau kalian jadi maba, materi apa yang pengen kalian dapetin dari ospek? Kalo sender pengen materi kesehatan mental"
2022-02-24 16:41:25,dynsalja,Dipikir-pikir masalah kesehatan w banyak juga. Mo fisik apa mental sama banyaknya 😌
2022-02-24 16:40:30,miccimiy,@18fesss Jgn ya nder sayangi diri km dr segi mental dan fisik (kesehatan) plis pake logika. Skrg gini aja km mikir aja dia aja sblm pcrn&amp;menikah sm km udah berani yg begitu”an gmn kl km nikah sm dia nnti?
2022-02-24 16:36:37,bgneundr,@FWBESS Ayok sekalian mau nanya kesehatan mental kalo boleh
2022-02-24 16:34:59,NidaKhoerunni12,"Kesehatan Mental 70%Kesehatan fisik 30%Jadi, kuatin mentalnya biar gak sakit fisiknyaKalau sakit fisiknya berarti ada gangguan mental. gitu bukan sih🤔"
2022-02-24 16:27:06,fbriady_,apalagi kalo acara jalan² males bngt ikut enakan dirumah walapun ga kasih makan juga gapapa yang pnting kesehatan mental lebih utama https://t.co/TcuOb9fvPG
2022-02-24 16:26:27,gapakelagiah,"Jyp please lah, utamakan kesehatan mental artis artismu. Kalo gaada klarifikasi Cemana lah nanti anak anak ku 🥲"
2022-02-24 16:17:27,pceyeah,"Tertawa baik untuk kesehatan mental. Karena pada saat tertawa endorfin dilepaskan, sehingga dapat membuat perasaan jauh lebih baik."
2022-02-24 16:11:18,VLYANGG,Padahal kesehatan mental itu penting bgt! Kalo terus terusan di ancurin dari dalem lamalama bukan cuma stres tapi bisa gila gue 🙃
2022-02-24 16:09:52,dreaymer,akun ini tidak baik untuk kesehatan mental 🏳️🏳️🏳️
2022-02-24 16:09:08,1selmabro,"Waktunya udh abis, udah cukup. Kesehatan mental w lebih penting😊"
2022-02-24 15:56:18,PDI_Perjuangan,Media Pintar Perjuangan (MPP) dalam kanal media pembelajaran menghadirkan edukasi kesehatan mental bagi para kader partai dan masyarakat Indonesia yang ditangani langsung oleh psikolog profesional#PDIPerjuangan#bangunlahjiwadanbadannya#49TahunPDIPerjuangan
2022-02-24 15:56:16,PDI_Perjuangan,"Kesehatan merupakan kebutuhan dasar bagi individu. Tidak hanya terkait dengan kesehatan fisik semata, namun juga kesehatan jiwa (mental health). https://t.co/dCpYAT198O"
2022-02-24 15:51:50,haezzhanie,"kalau sekali lagi beli mi lemon dapet kartu kesehatan mental, dah lah gw gamau beli lagiiiiiii gw yg kena mental jadinya😭😭😭😭"
2022-02-24 15:46:41,RadioElshinta,Kita semua lebih rentan mengalami stres berlebih karena Covid-19.Lakukan beberapa cara ini untuk melindungi kesehatan mental Anda dan keluarga selama pandemi Covid-19. via @UNICEFIndonesiahttps://t.co/D2SCFhdz6X
2022-02-24 15:45:09,hypersandwich,"@ruangbaper_id harus punya kesehatan fisik, mental, dan finansial, biar tetep bisa foya² sampe tua"
2022-02-24 15:41:04,lumienscent,"pgn banget full star tapi aku males tryhard karna masih sayang kesehatan mental, apalah cuma game doang mah yg penting have fun"
2022-02-24 15:38:34,overthink22,"Demi kesehatan mental dan hati... mari kita MUNDUR...Iya mundur karena memang didepan sudah jalan buntu, Ga ada masadepan dsna... Laen kali jgn salah baca maps, kesasar kannn! Capek kan! Nyesek kannn!"
2022-02-24 15:34:25,_Tunggadewi_,"Setiap anak pastinya pernah melakukan kesalahan, namun jangan sampai kita langsung emosi pada anak karena hal tersebut dapat berdampak pada kesehatan mental anak.Sumber : https://t.co/XQ8uu3eKCL https://t.co/4LEyW7N8h3"
2022-02-24 15:28:02,imnamevv,@renwinwoo STOP MENYEBUT DONGHWA DENGAN EMBEL EMBEL COWOK GUEpie lu tolong ada toleransi nya kpd kesehatan mental gw dong!!!
2022-02-24 15:17:25,finryu_,"@xxmcfloat huuuuuuuh thanksss!!! Youu too, jaga kesehatan fisik dan mental yaaaaa~"
2022-02-24 15:13:50,Alphard2610,Sedang menjaga mental juga kesehatan jiwa raga jd ga ntn ic dulu bastie takot ke triger ama c nino 😆😅#IkatanCintaEp634#IkatanCinta
2022-02-24 15:08:26,stepizzaa,Aduh bener2 gabagus buat kesehatan mental
2022-02-24 15:01:43,Akhmadsubagja67,"@michelleziu Ayo rileksasi dulu Michi ✨ Aku tahu kamu sibuk✌🏻. Kerja keras memang harus dilakukan agar semua pekerjaan selesai tepat waktu, namun kamu juga perlu istirahat, lho! Istirahat itu sangat penting demi rileksasi dan juga kesehatan mental."
2022-02-24 15:01:32,moo_dy08,"Hal terpenting, dia juga peka banget woii sama kesehatan mental dan jiwa raga kita ahahah. Mba Ratna itu selalu bisa bikin tenang, dan bikin suasana jadi lebih baik. Dia selalu bisa bikin orang senyum dan ceria... Dia juga jago masak!"
2022-02-24 14:59:28,schfess,"SchApp! Ada yg mau jadi responden karya ilmiahku? Tentang kesehatan mental dikalangan remaja SMA, nanti aku res di bawah ya link nya!"
2022-02-24 14:43:04,Rikospttraa20,"Harus sering positive thinking Dan bodo amat demi ketenangan Hidup,dan jaga kesehatan Mental."
2022-02-24 14:43:00,panggilajaageng,"Bukan masalah uang sebenernya, tapi kesehatan fisik dan mental. Gatau deh harus apa lagi 10jam dgn istirahat 60 menit. Gilagila"
2022-02-24 14:35:46,mgaluhoktap,Ini seleksi masuknya apa nggak ada tes kesehatan mental ya https://t.co/TUXUuOuMv5
2022-02-24 14:34:00,puteritiidur,"@Adegail_ Cybercrime ngeri kan sekarang, oversharing jg bisa bikin kesehatan mental menurun, cemas, dllInget ini oversharing ya yg over, bukan yg cm sekedar share"
2022-02-24 14:24:53,bimakusumaa,Untuk kesehatan mental sebaiknya tidak memantau market dulu. Semoga bisa damai Rusia n Ukraina.
2022-02-24 14:24:52,JatengPD,"@AgusYudhoyono : Dgn perkuat pendidikan, kesehatan dan kesejahteraan meningkat, didapatkan SDM paripurna yakni unggul, mental kuat dan cerdas dapat menjadi motor penggerak pembangunan. https://t.co/MDaLkBdwpK #DemokratToTheMoon AHY Harapan Kita #loyalisAHYD"
2022-02-24 14:24:22,JatengPD,"@AgusYudhoyono : Yg harus disiapkan anak muda, 1. Bangun kapasitas intelektual, 2. Integritas &amp; Karakter Mental Kuat, 3. Kesehatan Fisik. Semuanya ini untuk modal melakukan perubahan. Karena Muda adalah Kekuatan. https://t.co/HlYkBXzkIU #DemokratToTheMoon AHY Harapan Kita"
2022-02-24 14:17:53,kiranamirahd,Konten shopee haul bahaya  untuk kesehatan mental dompetku❤️‍🩹
2022-02-24 14:15:27,imllby,ngeliatin sg temen-temen emang ga baik buat kesehatan mental. buat iri aja😊
2022-02-24 14:05:04,satupersen_id,"@VICE_ID Bener banget. Ini kenapa kita perlu aware dengan kesehatan mental seseorang:"" https://t.co/LpE5vTdRcr salah satu cara mengatasinya🙌"
2022-02-24 14:00:07,chrisotto_,romcom tidak baik untuk kesehatan mental
2022-02-24 13:56:50,jyciaa,sebelum umur 30 makin sadar pentingnya jaga kesehatan mental sama tubuh:)
2022-02-24 13:55:30,mrs_okaka,iwaizumi hajime (27) athletic trainer ngga baik buat kesehatan jantung dan mental 🛐
2022-02-24 13:54:49,anastasyagitu,"Kenapa si si voldemort itu ga isoman 2 bulan aja atau lgsg mutasi aja sih, gabaik bgt mengganggu kesehatan mental gue"
2022-02-24 13:52:02,apinnrm,"Demi kesehatan mental dan hati,Aku berhenti berekspektasi tinggi."
2022-02-24 13:51:50,nemoooya,"Kesehatan mental itu perlu sekali dijaga oleh diri kita sendiri,karena mental tuh emang ga keliatan penyakit nya tapi yg merasakan adalah jiwa kita sendiri,jika mental jatuh dan hancur semuanya juga bakal hancur fisik dan fikirannya juga."
2022-02-24 13:50:22,meowmeeo,@convomf Kesehatan mental dan raga
2022-02-24 13:47:02,elisa_jkt,"Kehidupan vertikal spt apartemen tak terelakkan di kota besar spt Jakarta, Surabaya, dll. Namun utk pindah hidup vertikal, tdk semudah balikkan telapak tangan. Ada byk tantangan, dr perubahan sosial, isu kesehatan mental, pengelolaan, dll.Siapkah kita?https://t.co/79L3FBoea0"
2022-02-24 13:40:10,serambinews,"#BeritaPidieJayaKapolres Pijay AKBP Musbagh Ni'am SAg SH MH, mengatakan kegiatan rutin ini dilakukan untuk mengetahui kondisi kesehatan, fisik, dan mental personel, baik bintara maupun perwira.  https://t.co/Ol1bgum2uY"
2022-02-24 13:32:22,rosylatte04,persetan dengan kesehatan mental
2022-02-24 13:30:29,titisankecap,"Belakangan sadar kalau diri sendiri itu paling penting. Kesehatan mental diri sendiri paling utama. Terkadang lebih baik sendiri, gak bergantung sama siapapun, daripada jiwa kita rusak karena orang lain."
2022-02-24 13:30:26,titisankecap,"Jangan sampai menjaga kesehatan mental diri sendiri jadi berakibat merusak kesehatan mental orang lain. Kita harus tahu mana orang yang toxic dan mana yang genuine sama kita. Kadang kita gak tau kondisi orang lain seperti apa, yang bagi kita gak menyakitkan belum tentu begitu."
2022-02-24 13:25:30,subschfess,"sch! Halo! selamat malam. Mau tanya nih, kira-kira topik tentang kesehatan mental apa ya yang relate sama anak sma? Tia!"
2022-02-24 13:14:42,Njelaja7,@convomf Yu bisa yuu difollback demi kesehatan mental
2022-02-24 13:09:56,sijeuniimo,@jaehyunncit127 @lemonilo Wtt fit card kecantikan sama fit card kesehatan mental gitu yak kkkkkk
2022-02-24 13:08:42,IbayByhq,@Astn_Barcastuff @barcastuff_idn Lagian apa yang mau diharepin sih Min dari orang yang mengambil kesimpulan kesehatan mental aja lewat Google Form😂😂😂 https://t.co/aN4qwBxnux
2022-02-24 13:06:24,irenepatmasari,Kesehatan mental dan pikirann itu penting ya ternyata krn mempengaruhi keseluruhan mood kita dan kerjaan kita . Oohh shitt
2022-02-24 12:59:21,yvjmin,"CHAN LU MIKIR KAGA KESEHATAN HATI, JIWA RAGA, MENTAL, PSIKIS GUE https://t.co/KLNSqFuXhQ"
2022-02-24 12:58:38,Tommybjalil,"Udah terlalu lama gw berpikir negatif trs, mikir yg buruk"" aj, vibe jd jelek, alhamdulillah circle gw ga pergi jauh dan justru support.Kali ini gw akan selalu berusaha berpikir positif demi kesehatan mental dan fisik gw."
2022-02-24 12:43:51,racunlitbase,"P.S. Buku ini gak bisa mendiagnosis sakit mental tertentu maupun mengobati. Kalau kalian ada keluhan terkait kesehatan mental, segera hubungi ahlinya."
2022-02-24 12:39:17,akmwhijrah,yg namanya scb ga baik untuk kesehatan mental
2022-02-24 12:37:45,satupersen_id,#youtube Tes Kesehatan Mental Kamu Akhir-Akhir Ini Yuk! https://t.co/Y9cSRuDcWQ
2022-02-24 12:36:07,Cinnamoncat275,@AREAJULID Bener siih... jan lupa bawa Allah dan ketenangan dan kesehatan mental thats enough for me i think.
2022-02-24 12:23:28,tyongflady,"@AREAJULID Mana bisaaaa, kesehatan mental aja sering dibuat candaan."
2022-02-24 12:17:27,SchoolforCool_,"Ohiya, Cool Kids, sebagai pengingat, pembelaan diri dilakukan bukan semata-mata untuk mengontrol atau mengubah kebiasaan perilaku seseorang, yaa! Namun, pembelaan diri tersebut dilakukan untuk mempertahankan kedamaian serta kesehatan mental diri kita pribadi."
2022-02-24 12:08:45,choihyunstar,"@keyyynoona kak keyyy happy birthday💜💜💜 makin dewasa semoga kak key makin dikuatkan, diberi kesehatan secara fisik maupun mental, dilancarkan segala urusan dan rezekinyaa, enjoy your day kak be happy and stay healthy, ily💜💜💜"
2022-02-24 12:08:15,sheurlockholmes,@moonareas Perbanyak sholat kyk dia rajin sholat aja. Padahal ke psikologi/psikiater itu bentuk ikhtiar loh. Edukasi soal kesehatan mental di Indonesia emg masih kurang.
2022-02-24 12:06:40,sweetydoughnut,"demi kesehatan mental, gamau buka tiktok dulu, isinya ukraina sama rusia semua :)))"
2022-02-24 12:04:30,park_thebuilder,"Di rumah kesehatan mental terancam, di luar kesehatan fisik terancam. Akhirnya memilih untuk di rumah walaupun berujung hedon karena butuh hiburan. Padahal niatnya pengen nonton nabung konser. W doang emang🙂"
2022-02-24 12:02:33,Fyipsikologi,contohnya kalian ngeliat temen kalian yang lebih pintarkarena rasa insecure itu kalian mencoba untuk belajar lebih giat supaya bisa menjadi pintar atau melebihi teman-teman kalian.sumber : Kesehatan Mental
2022-02-24 11:55:46,PatiDemokrat,"@AgusYudhoyono : perkuat pendidikan, kesehatan dan kesejahteraan meningkat, didapatkan SDM paripurna yakni unggul, mental kuat dan cerdas dpt mjd motor penggerak pembangunan. Indonesia Emas 2045 dapat diwujudkan bersama. https://t.co/IsSlsZf5VX #DemokratToTheMoon AHY Harapan Kita"
2022-02-24 11:54:53,PatiDemokrat,"@AgusYudhoyono : Yg harus disiapkan anak muda, 1. Bangun kapasitas intelektual, 2. Integritas &amp; Karakter Mental Kuat, 3. Kesehatan Fisik. Semuanya ini untuk modal melakukan perubahan. Karena Muda adalah Kekuatan. https://t.co/cxmBgfZwlq #DemokratToTheMoon AHY Harapan Kita .."
2022-02-24 11:49:08,wowsiapdotcom,"Titik Krisis, NHS Perbaiki Kesehatan Mental Warga Inggris di Masa Pandemi Covid-19https://t.co/PJmMDmb4Wm @WHCOVIDResponse"
2022-02-24 11:48:26,wildfleura,"@HELLOHONEBI konsep ga sehat tu kayanya lebih ke maksain menuhin “gaya hidup tinggi” pake kredit/paylater deh ya sedangkan rumah kan kebutuhan primer. banyak alasan kenapa harus punya sendiri, apalagi pas udah nikah. demi kesehatan mental juga jadi gapapa harus ngos2an kerja 😌"
2022-02-24 11:34:33,perihalpuan,"Mirisnya, hal tersebut sangat berisiko bagi ibu baik dari segi kesehatan fisik seperti rasa nyeri, infeksi, dan problematika yang menyangkut fisik lainnya. Termasuk dari segi kesehatan mental, diantaranya trauma emosional dan psikologis. https://t.co/3ZzFnXN5Ik"
2022-02-24 11:27:29,inotovin,"semoga lekas sembuh kesehatan mental nya, semakin harmonis sm papa, tante, abang aldo, mama. maaf bgt selalu ambil keputusan sepihak, karena memang karakter aku aneh🙏🏼"
2022-02-24 11:24:32,PatiBakomstra,"@AgusYudhoyono : Yg harus disiapkan anak muda, 1. Bangun kapasitas intelektual, 2. Integritas &amp; Karakter Mental Kuat, 3. Kesehatan Fisik. Semuanya ini untuk modal melakukan perubahan. Karena Muda adalah Kekuatan. https://t.co/uHfR9rDVmK #DemokratToTheMoon AHY Harapan Kita #"
2022-02-24 11:18:07,peachjjhx,@mwojito Dpt kartu kesehatan mental tapi malah kena mental😌
2022-02-24 11:17:03,midsomnya,"@tubirfess wah ini mah udah red flag banget nder, yg kebangetan itu kalo gak cepet2 lu putusin. yuk putus aja demi kesehatan mental lu juga nder"
2022-02-24 10:55:17,miskymousee,@ZOO_FESS Untuk kesehatan mental
2022-02-24 10:53:22,anidh_,"@ZOO_FESS Aku gk melihara kucing, tapi utk apapun peliharaan alasanya utk kesehatan mental, mski mreka gk bisa ngomong tpi bisa narik keresahan stress di otak dan hti tenang. Gk di bolehin melihara kucing😭😭😭😭"
2022-02-24 10:52:51,GodWilling2022,"Fitur mute, hide, block, cukup berguna untuk menjaga kesehatan mental kamu, ga perlu mikirin gimana perasaan orang yg kamu block karena dia aja ga peduli sama perasaanmu..."
2022-02-24 10:47:04,Oolegun__,@abeberabe Tidak baik untuk kesehatan mental
2022-02-24 10:46:47,yehdamnnn,"Hari ini gabakal rewatch U dulu, besok ajaa. Gabaik buat kesehatan jantungku, tp buat kesehatan mental baik banget. Tp gaboleh, too much serotonin"
2022-02-24 10:43:41,xiao_t1ngg,@sweetofuu ko gue dapet kartu kesehatan mental mulu ya😩
2022-02-24 10:38:34,growwith_kg,"Adanya gelombang ke-3 Covid-19 dengan penyebaran yang jauh lebih cepat ini kembali mengancam kesehatan kita semua. Perlunya meningkatkan kewaspadaan terhadap kondisi tubuh dan mental serta cara mempertahankannya tetap stabil. Lalu, bagaimana caranya?Simak thread berikut ini!"
2022-02-24 10:31:02,UnivTerbuka,"Jumat, 25 Feb 2022 pukul 10.00 WIB, UT Radio https://t.co/NAPVcCG59r akan menyiarkan #CoffeeBreak dengan tema “Peran Psikolog terhadap Kesehatan Mental”Saksikan di Channel YouTube UT TV https://t.co/ZsfPeddxPQ#UniversitasTerbuka #UTRadio #UT_TV https://t.co/2rE4daCv48"
2022-02-24 10:21:47,trisaptamw,https://t.co/YQCQ2BKW8D*LINK KULWAF HARI INI* Ustadz Faris BQ - Langkah Mudah Menjaga Kesehatan Mental dengan Sunatullah
2022-02-24 10:14:37,gustee__,"Demi kesehatan mental dan jiwa , saya uninstall semua game moba , makin kesini makin gak ada otak player nya,, mending jalan jalan di teyvat 😁😁"
2022-02-24 10:00:00,DokterSehatcom,14 Cara Menjaga Kesehatan Mental (Mudah Dilakukan)#DokterSehat #DokterSehatcom https://t.co/uN4IT0jwtu
2022-02-24 09:56:21,PeDeMilenial,"@AgusYudhoyono : Dgn perkuat pendidikan, kesehatan dan kesejahteraan meningkat, didapatkan SDM paripurna yakni unggul, mental kuat dan cerdas dapat menjadi motor penggerak pembangunan. https://t.co/WsrNrwlcdk #DemokratToTheMoon AHY Harapan Kita #loyalisAHYt"
2022-02-24 09:55:44,PeDeMilenial,"@AgusYudhoyono : Yg harus disiapkan anak muda, 1. Bangun kapasitas intelektual, 2. Integritas &amp; Karakter Mental Kuat, 3. Kesehatan Fisik. Semuanya ini untuk modal melakukan perubahan. Karena Muda adalah Kekuatan. https://t.co/yMZMpGveXk #DemokratToTheMoon AHY Harapan Kita"
2022-02-24 09:51:54,jungwinteo,"Pernah, kalo udah ngerasa orang-orang difandomku pada freak langsung out demi kesehatan mental saiya https://t.co/T3Vya1VEw4"
2022-02-24 09:50:12,cookiedayeon,"@collegemenfess bindo, kesehatan mental, psikologi kepribadian. alhamdulillah dosennya baik2 semua kelasnya selese sebelum waktunya hihi"
2022-02-24 09:40:08,escoklatmantapp,Kesehatan mental itu penting ga menurut kamu? — Penting https://t.co/8imoGQ11PX
2022-02-24 09:39:21,Pak_Irv,"Sudah berapa ahli keuangan digital, kesehatan mental, pengamat perilaku, dan penasihat relationship yg mendadak menjadi ahli geopolitik dan ideologi Eropa lewat di timeline mu hari ini?"
2022-02-24 09:16:45,Eliteglobal20,"@oemarch @MafiaWasit Bedanya ? Bonek masang spanduk di rumah orang tua evan dimas lo , malah nyerang mentalnya langsung , kesehatan mental kalau di usia tua itu sangat berpengaruh"
2022-02-24 09:09:58,yaudah09550607,"spill buku psikologis dong, lg butuh bgt buat kesehatan mental"
2022-02-24 09:06:15,xoxoliner,"HAAII buat kamu yang tertarik dengan bidang kesehatan mental, yuk ambil bagian di platform sekaligus komunitas Share and Shine! langsung aja daftarrr🤩 https://t.co/OTpN0GnYFA more information please visit https://t.co/efX79w3IyK💗 https://t.co/8jrX1sTxiQ"
2022-02-24 09:04:47,ansbels,"disini juga belajar terkait kesehatan mental, bagaimana cara penanganannya, terus macamnya apa aja, banyak bgt hal yg didapetin dr sini"
2022-02-24 09:02:52,ansbels,"dan ga selamanya orang yg pny kesehatan mental itu sesuatu hal yg menjijikan, justru butuh orang2 yg support, krn sakit mental jauh jauh lebih buruk dibanding sakit fisik"
2022-02-24 08:49:35,renhjvn,demi kesehatan mental gua https://t.co/A2PIZ1cnLq
2022-02-24 08:46:06,dharma122,"@AgusYudhoyono : Yg harus disiapkan anak muda, 1. Bangun kapasitas intelektual, 2. Integritas &amp; Karakter Mental Kuat, 3. Kesehatan Fisik. Semuanya ini utk modal melakukan perubahan. Kna Muda adalah Kekuatan. https://t.co/I00JW2gUei #DemokratToTheMoon AHY Harapan Kita #loyalisAHY"
2022-02-24 08:45:29,dharma122,"@AgusYudhoyono : Dgn perkuat pndidikn, kesehatan dn ksejtran mnigkat didapatkan SDM paripurna yakni unggul, mental kuat dan cerdas dapat menjadi motor penggerak pembangunan. Hga Indonesia Emas 2045 dapat diwujudkan bersama. https://t.co/Y9qF75L9gf #DemokratToTheMoon AHY Harapan"
2022-02-24 08:29:00,newsmerahputih,Diprediksi pada tahun 2022 ini staycation dan workcation masih akan menjadi tren liburan.#merahputihcom #staycation #Workcation https://t.co/n7qnTaK64t
2022-02-24 08:28:29,infometamind,Setiap manusia justru perlu punya mental yang sehat agar mampu melakukan kegiatan dengan optimal. Ada banyak hal yang bisa dilakukan dengan coaching untuk membangun kesehatan mental yg prima.
2022-02-24 08:26:00,the_geotimes,Pentingnya Kesehatan Mental bagi Remaja Indonesia https://t.co/QIYlFbx9eZ
2022-02-24 08:24:08,putripriska_,"Kesehatan mental di Indonesia masih sangat memprihatinkan, oleh karena itu yayasan sosial healing ini diharapkan dapat memberi perubahan!  Amanah Orang Tua@erickthohir#SocialHealing https://t.co/Fs5hStiIbp"
2022-02-24 08:23:41,putripriska_,Sukses tak selalu diukur dgn materi atau popularitas. Sukses juga diukur dari 'kesehatan mental' kita!  Amanah Orang Tua@erickthohir#SocialHealing
2022-02-24 08:21:59,yaniyuninda_,"Pada dasarnya kesehatan mental memang sangat penting, apalagi ditengah pandemi seperti ini!  Amanah Orang Tua@erickthohir#SocialHealing https://t.co/UFI66iuriQ"
2022-02-24 08:21:39,oposisitulen_,"@AgusYudhoyono : Dgn perkuat pendidikan, kesehatan dan kesejahteraan meningkat, didapatkan SDM paripurna yakni unggul, mental kuat dan cerdas dapat menjadi motor penggerak pembangunan https://t.co/xqzxbo72nD #DemokratToTheMoon AHY Harapan Kita #loyalisAHY"
2022-02-24 08:21:21,oposisitulen_,"@AgusYudhoyono : Yg harus disiapkan anak muda, 1. Bangun kapasitas intelektual, 2. Integritas &amp; Karakter Mental Kuat, 3. Kesehatan Fisik. Semuanya ini untuk modal melakukan perubahan.  https://t.co/dTQnemDnh7 #DemokratToTheMoon AHY Harapan Kita #loyalisAHY"
2022-02-24 08:19:18,tiotresno_,Kemampuan untuk berada di saat sekarang adalah komponen utama dari kesehatan mental.  Amanah Orang Tua@erickthohir#SocialHealing
2022-02-24 08:17:35,rikirafian_,Kemampuan untuk berada di saat sekarang adalah komponen utama dari kesehatan mental.  Amanah Orang Tua@erickthohir#SocialHealing
2022-02-24 08:17:17,accesstradeID,"Kalo SobAT lagi penat atau sedih, bisa dicoba nonton video2 lucu hewan untuk naikkin mood. KArena efeknya baik untuk kesehatan mental! https://t.co/Z0rKb87rnH"
2022-02-24 08:16:40,hendrabang_,"Masyarakat berhak untuk sehat, begitu juga kesehatan mental dan kejiwaannya  Amanah Orang Tua@erickthohir#SocialHealing https://t.co/zbDjuX5VtN"
2022-02-24 08:15:57,hendrabang_,Reuni keluarga itu nggak baik untuk kesehatan mental bagi para lajang.  Amanah Orang Tua@erickthohir#SocialHealing
2022-02-24 08:14:54,nariclynr,"Ada gasi Konsul kesehatan mental online gratis, butuh banget kepala rasanya mau meledak tidur gelisah dan selalu mimpi buruk badan rasanya capeee banget mumet banget rasanya pengen tidur aja selama mungkin dan bangun dengan keadaan dunia udah baik baik aja"
2022-02-24 08:14:15,nonatas_,Penyediaan sarana dan pra sarana penyaluran hobi masyarakat adalah bentuk kepedulian atas kesehatan mental masyarakat  Amanah Orang Tua@erickthohir#SocialHealing https://t.co/dzLcgjH6nY
2022-02-24 08:13:59,nonatas_,Banyak program program yang akan menjadi penggerak kesehatan mental masyarakat nantinya akan direalisasikan  Amanah Orang Tua@erickthohir#SocialHealing https://t.co/OC5XdvqZ3p
2022-02-24 08:12:17,araleka_,"Kesehatan mental, sama pentingnya dengan kesehatan fisik, masyarakat yang makmur adalah masyarakat yang sehat fisik dan mental  Amanah Orang Tua@erickthohir#SocialHealing https://t.co/k0JTrdXzRa"
2022-02-24 08:11:19,asanofia_,"Masyarakat sekarang harus sehat mental. Harus healing karena ini adalah syarat dari salah satu SDG, yaitu kesehatan mental  Amanah Orang Tua@erickthohir#SocialHealing https://t.co/AqbcvVbFS8"
2022-02-24 08:11:12,asanofia_,Kesehatan mental masyarakat tentunya sangat penting. Masyarakat yang sehat secara fisik dan mental akan menajdi masyarakat yang makmur  Amanah Orang Tua@erickthohir#SocialHealing https://t.co/3Bp7L0u56x
2022-02-24 08:08:14,87Kaisar,"@AgusYudhoyono : Yg harus disiapkan anak muda, 1. Bangun kapasitas intelektual, 2. Integritas &amp; Karakter Mental Kuat, 3. Kesehatan Fisik.Semuanya ini untk mdl melakukan perubahan.Karena Muda adalah Kekuatan. https://t.co/64CoYN9nVv #DemokratToTheMoon AHY Harapan Kita #loyalisAHY"
2022-02-24 08:07:42,loyalisahy,"@AgusYudhoyono : Dgn perkuat pendidikan, kesehatan dan kesejahteraan meningkat, didapatkan SDM paripurna yakni unggul, mental kuat dan cerdas dapat menjadi motor penggerak pembangunan. https://t.co/Jgz2AeLwJI #DemokratToTheMoon AHY Harapan Kita #loyalisAHY"
2022-02-24 08:07:18,loyalisahy,"@AgusYudhoyono : Yg harus disiapkan anak muda, 1. Bangun kapasitas intelektual, 2. Integritas &amp; Karakter Mental Kuat, 3. Kesehatan Fisik. Semuanya ini untuk modal melakukan perubahan. https://t.co/4N0rRBSB1K #DemokratToTheMoon AHY Harapan Kita #loyalisAHY"
2022-02-24 08:06:50,ilasianika_,Sehingga kesehatan mental masyarakat desa juga bisa terjaga dengan baik. Kita dukung pak erick  Amanah Orang Tua@erickthohir#SocialHealing https://t.co/4EpCwpehwp
2022-02-24 08:03:54,Allykoza,Ini kesempatan kalian untuk ganti oshi demi kesehatan mental
2022-02-24 08:03:01,Demokrat_TV,"@AgusYudhoyono : Yg harus disiapkan anak muda, 1. Bangun kapasitas intelektual, 2. Integritas &amp; Karakter Mental Kuat, 3. Kesehatan Fisik. Semuanya ini untuk modal melakukan perubahan. https://t.co/Ac6UHpoMNw #DemokratToTheMoon AHY Harapan Kita #loyalisAHY"
2022-02-24 08:00:15,bonifasiusGS,@rawpaxe Sangat dianjurkan demi kesehatan dan keselamatan mental bree
2022-02-24 08:00:02,1Samin_1,"Tak hanya kesehatan secara fisik saja, namun kesehatan mental juga perlu dijaga. Amanah Orang Tua#SocialHealing"
2022-02-24 07:50:00,pophariini,5: Jangan Kelamaan Main Media Sosial.https://t.co/Rai2XJ1E1D
2022-02-24 07:39:04,Cerita_Parapuan,"Ganggu Kesehatan Mental, Ini 5 Dampak Buruk Bagi Anak yang Melihat Situasi KDRT https://t.co/cFX8PB8Xgh"
2022-02-24 07:22:59,rizelcchi_,@babufess Jarang sih kalo event tapi kalo kelewat susah gua memutuskan mundur demi kesehatan mental
2022-02-24 07:22:05,abcdefggstdras_,Lingkungan itu ngaruh buat kesehatan mental 🥰
2022-02-24 07:13:31,omongomongcom,"Orang2 muda tak lebih adalah sekrup2 potensial untuk dieksploitasi. Kelelahan mental secara kolektif dirasakan oleh orang2 muda, terlebih dengan kondisi dunia di masa krisisKevin Aprilio &amp; Yuviniar Ekawati ttg anak muda, kesehatan mental &amp; kapitalisme:https://t.co/8V5ED55fdV"
2022-02-24 07:07:56,ApriaMaulina,Lebih awaree lagi sama kesehatan. Walaupun merasa sehat. Status ini ttp bisa bikin mental health kok🤗 https://t.co/tAsQ6wZmXe
